unique_id,timestamp,msg
c586a220-da24-4164-8c23-d17cfa7d4e5e,1599623941.4568634,252359 items loaded
d2879798-982f-47ae-bd88-009955525e6b,1599623948.4179869,252359 items converted to time series
6f2da3d0-6674-4cc1-91c3-8b08f361cd7b,1599623949.72238,...unsuccessful insert: __enter__
8e709437-ec14-4e75-aff9-49f83967f5a7,1599623953.4162881,loading invoices-2019-08.json
f477126d-7acc-46b7-b313-89edcdbe84c9,1599623954.2858293,loading invoices-2019-09.json
54599102-3cfd-47a8-9284-a4a5d710f54b,1599623956.48787,loading invoices-2019-10.json
a51c067b-c633-416e-8cf7-87cb54adfc25,1599623959.348184,loading invoices-2019-11.json
0ea38de1-c807-4079-8b38-ecc7c53ad6ba,1599623961.4859722,loading invoices-2019-12.json
69fd5467-c051-4f99-9204-bd789e96cb1e,1599623962.0154219,252359 items loaded
990b207c-54c2-44e8-ac2a-c534646707a6,1599623969.055504,252359 items converted to time series
cfc37250-f826-4236-93a6-b13fd8a67004,1599623970.4729307,...unsuccessful insert: __enter__
a0ed8079-14f6-4a13-bf5a-2e06dcadbc62,1599623975.4316323,loading invoices-2019-08.json
6d06544e-78b5-42a6-83f8-70d5ae511c56,1599623976.282416,loading invoices-2019-09.json
59e292e5-e989-4281-b4a3-881f802ff95c,1599623977.5062795,loading invoices-2019-10.json
13f1bc13-8e76-42bd-a57b-13adcfe610b3,1599623979.1432626,loading invoices-2019-11.json
82e3d721-876f-4bc6-8ece-0ef2ae629cee,1599623981.2338614,loading invoices-2019-12.json
1efbad73-457b-4518-8426-b92efb5758fd,1599623981.732516,252359 items loaded
090a639d-567e-4f22-826f-77d5d83ddb6e,1599623988.576985,252359 items converted to time series
f8dca11b-8226-433a-825a-541fe6d36d11,1599623989.9227717,...unsuccessful insert: __enter__
d07453ec-8b32-40a9-93fb-90bc1a001d8c,1599623993.584102,loading invoices-2019-08.json
98a38c44-265f-413b-a35b-46ba4e0ba26c,1599623994.43946,loading invoices-2019-09.json
974dd8b4-85cf-4973-b017-91dd7eee5b2b,1599623995.6491644,loading invoices-2019-10.json
83112449-0a3f-46cf-b97b-e027d9269e0e,1599623997.2799206,loading invoices-2019-11.json
34deda9a-0d04-42bf-9c80-fb1de10f851f,1599623999.359387,loading invoices-2019-12.json
5b0e01ed-8e52-4a7e-b989-47a8ce78fc30,1599623999.89255,252359 items loaded
1773be5e-bcf3-457c-8196-fb80b9cf7164,1599624006.9997191,252359 items converted to time series
e1797483-5bb9-4d31-b88f-7178b555e87e,1599624008.3719022,...unsuccessful insert: __enter__
fcce3186-7774-40cf-a03b-629ad73b016f,1599624011.974614,loading invoices-2019-08.json
8d54dcbb-8459-48d9-a987-f465be06233e,1599624012.8195295,loading invoices-2019-09.json
b89e9d41-d989-4f58-8515-df24ccc44cae,1599624014.0581274,loading invoices-2019-10.json
71e59e5c-788f-40c6-8e31-a32ff1be3da5,1599624015.7327056,loading invoices-2019-11.json
02982d13-3dc5-462e-aa69-35ebb34504c3,1599624017.7934527,loading invoices-2019-12.json
10c73d73-4c16-4a56-aac0-cfc3f97dae22,1599624018.294517,252359 items loaded
39260baf-5946-4f9d-b8f7-df39dbe9b67b,1599624025.1352868,252359 items converted to time series
fcdcd955-a283-4a2b-8ef7-b7322ef3a788,1599624026.4947884,...unsuccessful insert: __enter__
987a3415-ecb6-4214-bf21-a26e0e855b8b,1599624030.114273,loading invoices-2019-08.json
de506826-e852-468b-a3dd-ada515ae2e67,1599624030.9641447,loading invoices-2019-09.json
09545103-b951-4c8f-819e-7a152e6b78c7,1599624032.1954446,loading invoices-2019-10.json
